FeatureID	EOSC_1	EOSC_10	EOSC_100	EOSC_102	EOSC_103	EOSC_105	EOSC_106	EOSC_108	EOSC_109	EOSC_111	EOSC_113	EOSC_114	EOSC_115	EOSC_116	EOSC_119	EOSC_12	EOSC_121	EOSC_123	EOSC_124	EOSC_125	EOSC_126	EOSC_128	EOSC_129	EOSC_13	EOSC_130	EOSC_131	EOSC_132	EOSC_133	EOSC_134	EOSC_135	EOSC_136	EOSC_139	EOSC_14	EOSC_140	EOSC_141	EOSC_145	EOSC_146	EOSC_147	EOSC_148	EOSC_149	EOSC_15	EOSC_150	EOSC_151	EOSC_152	EOSC_153	EOSC_154	EOSC_155	EOSC_158	EOSC_16	EOSC_160	EOSC_161	EOSC_162	EOSC_163	EOSC_164	EOSC_165	EOSC_166	EOSC_167	EOSC_168	EOSC_169	EOSC_17	EOSC_170	EOSC_171	EOSC_175	EOSC_176	EOSC_177	EOSC_179	EOSC_180	EOSC_182	EOSC_183	EOSC_184	EOSC_185	EOSC_187	EOSC_188	EOSC_189	EOSC_190	EOSC_191	EOSC_192	EOSC_194	EOSC_195	EOSC_197	EOSC_198	EOSC_199	EOSC_2	EOSC_20	EOSC_202	EOSC_204	EOSC_206	EOSC_207	EOSC_208	EOSC_21	EOSC_210	EOSC_212	EOSC_213	EOSC_215	EOSC_218	EOSC_219	EOSC_220	EOSC_221	EOSC_222	EOSC_223	EOSC_225	EOSC_226	EOSC_227	EOSC_228	EOSC_23	EOSC_230	EOSC_231	EOSC_232	EOSC_233	EOSC_234	EOSC_235	EOSC_236	EOSC_237	EOSC_238	EOSC_239	EOSC_24	EOSC_241	EOSC_242	EOSC_243	EOSC_244	EOSC_245	EOSC_246	EOSC_247	EOSC_248	EOSC_249	EOSC_250	EOSC_251	EOSC_252	EOSC_254	EOSC_255	EOSC_256	EOSC_258	EOSC_259	EOSC_26	EOSC_260	EOSC_261	EOSC_262	EOSC_263	EOSC_264	EOSC_265	EOSC_266	EOSC_267	EOSC_268	EOSC_269	EOSC_27	EOSC_271	EOSC_272	EOSC_273	EOSC_274	EOSC_276	EOSC_277	EOSC_28	EOSC_281	EOSC_283	EOSC_284	EOSC_285	EOSC_286	EOSC_29	EOSC_3	EOSC_30	EOSC_31	EOSC_32	EOSC_33	EOSC_34	EOSC_35	EOSC_36	EOSC_37	EOSC_38	EOSC_39	EOSC_4	EOSC_42	EOSC_43	EOSC_45	EOSC_46	EOSC_47	EOSC_48	EOSC_5	EOSC_50	EOSC_51	EOSC_53	EOSC_54	EOSC_55	EOSC_56	EOSC_57	EOSC_59	EOSC_6	EOSC_60	EOSC_61	EOSC_65	EOSC_67	EOSC_68	EOSC_69	EOSC_7	EOSC_71	EOSC_72	EOSC_75	EOSC_76	EOSC_77	EOSC_78	EOSC_80	EOSC_81	EOSC_82	EOSC_85	EOSC_86	EOSC_90	EOSC_91	EOSC_92	EOSC_93	EOSC_95	EOSC_97	EOSC_99
Archaea; Crenarchaeota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter	0	0	0	277	0	0	26	18	0	151	0	0	158	0	9	36	0	0	0	0	0	6	0	11	153	50	193	0	11	0	0	0	34	0	0	0	0	197	14	0	0	14	0	0	0	0	85	0	0	0	9	24	101	0	124	0	0	0	0	0	0	0	0	0	18	7	0	14	0	2	8	0	0	0	0	0	0	0	25	0	0	6	5	0	0	0	0	0	16	0	415	66	11	7	375	0	0	0	0	45	0	0	0	0	26	0	0	153	0	0	0	0	0	22	0	0	0	0	6	0	399	455	0	9	14	66	0	0	0	0	4	0	176	15	0	0	59	6	0	7	0	6	0	0	0	0	0	0	17	0	0	14	3	0	0	17	6	0	16	0	0	0	0	0	0	0	0	3	0	0	0	0	0	293	0	0	41	0	18	0	0	0	0	53	3	0	0	0	8	0	78	0	0	0	8	0	19	0	0	0	4	0	0	43	0	8	0	0	0	6	0
Archaea; Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomethylophilaceae; Candidatus Methanomethylophilus	0	0	0	224	0	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	17	62	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
Bacteria; Acidobacteriota; Acidobacteriae; Bryobacterales; Bryobacteraceae; Bryobacter	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Acidimicrobiia; IMCC26256; NA; NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Acidimicrobiia; Microtrichales; Iamiaceae; Iamia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Actinomycetales; Actinomycetaceae; Actinomyces	2274	116	282	3073	397	332	3090	8080	923	4260	6009	1681	8762	6777	3530	1494	4482	334	8084	16349	1923	1929	9622	12088	5359	7366	13747	9074	1869	57674	5888	371	5862	86	4363	858	2097	2432	2522	10450	4906	13981	10729	7646	4622	205	4026	228	504	1007	1821	7020	7118	12183	4000	1074	6727	1044	1113	5217	3366	4232	9752	1872	4755	4156	2821	8825	5348	9027	6810	329	1140	2284	1815	5588	7593	3981	6469	2216	469	2589	16326	2364	232	3946	13265	2513	3811	5201	6359	9409	1283	3105	4814	1355	3885	3167	5752	11722	13183	746	385	3509	11530	4211	26239	7053	1709	2948	9462	4086	1682	5121	21158	4434	4337	544	7200	420	3075	5188	15208	8574	1244	1488	1162	2171	1684	4192	4716	1347	3041	2540	14694	2251	14087	2628	316	3015	4915	15359	2364	1052	3268	732	6319	11839	8148	1614	1006	3373	3178	6814	5262	5382	2085	3215	1758	538	29611	986	2146	15674	4926	12516	8124	5270	686	5925	21322	2648	23437	4618	2997	10176	804	2840	8502	1214	4372	3949	375	11584	3329	416	837	11466	19170	8251	3709	3147	9430	1599	1671	770	6284	1716	546	2111	24099	2749	726	5465	526	1514	5317	823	87	8536	3154
Bacteria; Actinobacteriota; Actinobacteria; Actinomycetales; Actinomycetaceae; F0332	0	0	0	17	0	0	39	46	0	27	3	0	130	117	18	20	39	0	0	0	18	52	0	0	127	286	7	4	0	0	44	0	0	0	0	28	0	14	210	214	8	0	371	160	0	0	92	0	0	0	129	241	504	271	97	9	94	105	57	17	27	12	231	239	129	220	16	13	441	125	149	0	19	111	18	127	98	359	287	31	0	229	174	0	0	42	170	15	367	8	570	86	60	51	437	14	5	158	63	0	24	7	0	35	3	84	115	78	0	0	16	112	0	43	62	12	0	16	114	3	173	285	96	58	82	81	0	0	36	11	0	26	37	0	418	65	238	233	35	353	51	215	20	0	17	74	0	187	132	37	31	138	398	113	130	53	251	7	0	28	75	0	0	209	7	57	12	5	0	31	68	24	0	41	0	57	0	54	34	18	0	11	0	0	44	12	0	0	59	143	0	11	0	0	24	5	21	0	27	0	90	98	40	11	0	6	11	0	0	4	8
Bacteria; Actinobacteriota; Actinobacteria; Actinomycetales; Actinomycetaceae; Mobiluncus	0	0	0	0	0	0	6	0	0	77	28	0	0	0	40	10	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	38	0	0	22	0	0	225	0	0	0	0	7	11	0	198	0	64	0	0	0	14	0	29	0	73	0	11	0	340	0	0	0	0	0	61	0	16	0	13	0	5	0	0	0	0	10	56	12	0	15	16	51	13	24	0	4	6	0	0	0	0	0	0	17	0	0	0	0	47	0	0	21	21	0	0	0	0	0	0	0	0	21	9	24	0	0	0	0	4	0	0	14	0	0	0	0	246	95	7	74	0	0	0	0	0	45	0	0	0	38	0	149	0	19	0	0	0	0	10	0	24	0	0	0	0	0	0	0	0	269	5	0	0	21	0	10	0	6	19	0	0	6	0	51	4	0	0	0	24	0	0	0	0	0	10	0	0	0	0	0	44	0	0	0	0	4	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Actinomycetales; Actinomycetaceae; NA	0	0	0	0	0	0	0	5	0	0	0	0	4	38	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	138	0	0	0	6	0	0	0	32	13	66	154	0	0	61	0	0	10	16	0	0	18	0	39	0	34	43	6	0	0	0	7	0	15	22	25	22	18	0	8	8	0	0	0	21	0	21	24	81	8	5	31	56	0	0	8	24	0	0	0	3	5	0	0	89	0	0	0	0	15	0	0	56	0	0	0	55	0	11	0	8	6	24	0	0	0	0	0	0	0	0	0	21	0	0	141	23	232	72	153	0	23	0	9	0	18	0	0	0	0	47	0	9	0	35	0	0	23	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Alloscardovia	0	0	41	36	0	0	9	4	111	0	6	0	0	0	30	0	0	0	0	0	0	5	0	4	0	0	8	219	0	4	0	0	13	0	0	0	0	0	0	0	20	0	0	0	0	0	10	0	0	0	0	0	0	12	4	0	3	0	0	14	7	0	0	0	0	0	20	0	25	0	0	0	0	0	0	0	13	0	0	43	19	0	11	0	0	6	0	109	0	0	0	50	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	111	0	140	0	46	0	15	49	0	27	6	0	0	0	0	0	0	179	28	0	20	27	0	0	0	636	25	0	58	0	27	0	0	5	0	0	0	0	0	28	0	0	0	31	0	0	0	477
Bacteria; Actinobacteriota; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium	0	125	0	78	0	0	17	3	0	25	53	186	4	0	1876	0	216	102	23	156	0	0	0	31	0	4	712	151	4	0	230	0	2314	20	147	0	0	0	7	0	9	0	0	0	29	0	132	0	17	0	0	0	5	10	88	0	0	0	0	896	0	0	15	0	5	0	11	5	25	0	3	0	0	0	0	0	0	25	0	0	35	0	4104	11	0	15	0	266	0	37	0	0	8	6	0	0	0	19	277	0	0	0	3	0	11	0	2352	0	0	0	0	0	0	0	2300	0	0	0	0	0	3	28	0	0	0	0	0	0	0	112	149	0	0	0	0	0	41	0	0	0	31	152	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	476	0	0	825	0	11	8	18	0	3431	510	0	300	65	0	0	2902	33	400	164	618	19	0	116	0	24	2815	44	42	145	68	429	0	5	0	0	0	0	0	0	37	0	50	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Gardnerella	0	63	0	0	0	0	45	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Parascardovia	0	0	0	0	0	0	0	0	0	0	0	5	0	0	50	5	0	0	0	0	0	0	0	0	0	0	0	26	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	7	0	0	0	0	4	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Scardovia	0	420	0	7	0	30	39	0	56	5	9	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	82	119	0	0	168	0	8	0	44	0	0	0	264	22	0	0	543	13	0	32	12	0	0	0	153	33	994	593	8	0	0	0	26	0	6	0	0	507	6	0	0	12	11	4	30	27	5	0	0	10	20	0	32	28	37	0	1421	83	0	9	20	130	0	0	15	11	6	0	8	11	10	74	0	0	15	0	0	0	16	45	19	0	0	0	0	3	0	57	7	0	31	0	0	0	0	0	4	9	59	14	16	33	0	0	41	0	50	0	33	37	256	28	3	64	9	19	25	0	0	28	20	36	34	14	0	0	0	62	0	11	13	0	0	0	26	0	0	36	51	470	0	7	0	7	51	0	0	9	0	390	5	33	0	678	0	0	0	17	0	0	41	1019	726	37	0	188	0	0	0	0	6	0	35	0	0	0	18	0	0	10	0	0	0	0	9
Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium	931	102	16	124	0	17	999	569	178	130	9233	368	2024	483	2785	526	339	16	1028	672	253	1220	0	392	369	395	67352	115	0	2143	67	289	673	546	2572	155	0	855	4196	315	1835	4168	1088	326	2908	450	283	112	23	288	703	1905	2719	1059	237	90	1203	510	640	201	261	657	1378	2108	729	4146	1333	6678	528	1814	770	162	581	2005	127	2121	2024	364	1315	226	321	303	431	0	106	1955	1261	1400	372	542	662	236	282	120	518	82	25	1229	315	50	27	256	103	1024	1326	727	672	4698	33	10	6106	1091	8	1065	354	775	193	0	775	37	406	657	820	443	133	131	1590	2320	360	126	138	199	106	1830	1109	127	2147	440	52	498	1175	4025	859	148	409	136	26	2311	855	299	324	164	484	5440	802	1542	246	435	149	1168	1363	951	8	862	38	958	485	85	1546	52	914	198	4230	2046	0	1578	0	220	364	171	289	215	59	3284	212	57	0	110	839	2200	498	1862	6	1220	639	22	319	887	82	152	6920	904	155	610	0	285	346	103	69	5	5
Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Lawsonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	32	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Turicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Nocardiaceae; Gordonia	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Nocardiaceae; Rhodococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Frankiales; Geodermatophilaceae; Blastococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Frankiales; NA; NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Brevibacteriaceae; Brevibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Cellulomonadaceae; Cellulomonas	15	0	0	0	0	0	47	0	0	0	0	21	0	55	0	0	6	0	0	0	10	0	11	0	0	0	0	5	0	0	15	9	10	0	0	0	19	36	0	2	0	0	13	0	10	0	0	0	0	4	0	0	26	9	11	9	0	0	103	0	9	0	23	12	32	11	0	0	11	24	0	17	6	5	0	0	0	5	0	0	0	0	7	0	0	11	11	0	7	0	0	9	31	0	0	0	20	0	7	0	18	0	0	0	0	18	0	0	48	0	10	0	0	4	0	0	17	0	0	0	0	0	0	0	20	0	9	0	5	0	19	0	0	14	0	0	25	0	0	0	0	0	7	0	13	0	0	0	0	0	0	22	5	6	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	8	0	0	0	19	30	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	25	0	0	33	0	0	0	63	0	11
Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Dermabacteraceae; Brachybacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Dermatophilaceae; Kineosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
